trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,2,83,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0045310999266803265, 0.015337200136855245, 0.026497900020331144, 0.04349690000526607, 0.059407199965789914, 0.07622550008818507, 0.09267799998633564, 0.10932849999517202, 0.12608560011722147, 0.14266000012867153, 0.15932430000975728, 0.17635600012727082, 0.19314950006082654]",36.16458220011555,None,36.16458220011555,None,36.16458220011555,None,36.16458220011555,None,36.16458220011555,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,84,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004311199998483062, 0.01588750001974404, 0.041241500061005354, 0.05876919999718666, 0.07543480000458658, 0.09220480010844767, 0.1087442000862211, 0.12533470010384917, 0.14204230019822717, 0.1587114001158625]",36.36513700010255,None,36.36513700010255,None,36.36513700010255,None,36.36513700010255,None,36.36513700010255,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,85,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004450399894267321, 0.01496239984408021, 0.026796999853104353, 0.04297839989885688, 0.05964889982715249, 0.07676029996946454, 0.0929836998693645, 0.1096750998403877, 0.12631079996936023, 0.14300339994952083, 0.15960969985462725, 0.17623449978418648, 0.19334709993563592]",36.53068309999071,None,36.53068309999071,None,36.53068309999071,None,36.53068309999071,None,36.53068309999071,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,86,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00433959998190403, 0.015055000083521008, 0.025973800104111433, 0.042116899974644184, 0.05904359999112785, 0.07533179991878569, 0.09202610002830625, 0.10868740011937916, 0.12531969998963177, 0.14200920006260276, 0.15864489995874465, 0.17526590009219944]",36.73157799988985,None,36.73157799988985,None,36.73157799988985,None,36.73157799988985,None,36.73157799988985,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,87,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004581199958920479, 0.015570499934256077, 0.02698989980854094, 0.043014099821448326, 0.059754999820142984, 0.07640499994158745, 0.0934621999040246, 0.10969910002313554, 0.12640780000947416, 0.14324150001630187, 0.16008209995925426, 0.17692339979112148, 0.19397479994222522]",36.913969400106,None,36.913969400106,None,36.913969400106,None,36.913969400106,None,36.913969400106,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,88,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004862199770286679, 0.01789299980737269, 0.039322299882769585, 0.05689959996379912, 0.07435799995437264, 0.08990839985199273, 0.10602469998411834, 0.12258879980072379, 0.1393433997873217, 0.15659079980105162, 0.17322529992088675, 0.1903446998912841]",37.11916480003856,None,37.11916480003856,None,37.11916480003856,None,37.11916480003856,None,37.11916480003856,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,89,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0042749999556690454, 0.015047000022605062, 0.025969899957999587, 0.04210419999435544, 0.05876080016605556, 0.07593420008197427, 0.09214440011419356, 0.10881390003487468, 0.12537250015884638, 0.14207950001582503, 0.15873510017991066, 0.17537770001217723, 0.19245560001581907]",37.31476980005391,None,37.31476980005391,None,37.31476980005391,None,37.31476980005391,None,37.31476980005391,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,90,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004302300047129393, 0.015055400086566806, 0.02584240003488958, 0.04207769990898669, 0.05865929997526109, 0.07531290012411773, 0.09237090009264648, 0.10857659997418523, 0.12534460006281734, 0.1419822999741882, 0.158645800082013, 0.1753239999525249, 0.19202059996314347]",37.51477040001191,None,37.51477040001191,None,37.51477040001191,None,37.51477040001191,None,37.51477040001191,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,91,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004460799973458052, 0.015419399831444025, 0.026965299854055047, 0.04292039992287755, 0.05961290001869202, 0.0762953998055309, 0.09336399985477328, 0.10953939985483885, 0.12629319983534515, 0.14293229999020696, 0.1596550999674946, 0.17658969992771745, 0.1927083998452872]",37.71365169994533,None,37.71365169994533,None,37.71365169994533,None,37.71365169994533,None,37.71365169994533,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,92,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00396459992043674, 0.014565000077709556, 0.02721709990873933, 0.04320669989101589, 0.05990809993818402, 0.07724149990826845, 0.09323809994384646, 0.10991130000911653, 0.12676579994149506, 0.14328519999980927, 0.15984990005381405, 0.17648859997279942, 0.19315110007300973, 0.21029360010288656]",37.912316099973395,None,37.912316099973395,None,37.912316099973395,None,37.912316099973395,None,37.912316099973395,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,93,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005023200064897537, 0.01627280004322529, 0.040879799984395504, 0.05821260018274188, 0.07487260014750063, 0.09156680013984442, 0.10825400007888675, 0.1248703000601381, 0.14169110008515418, 0.15815240005031228, 0.17498770006932318, 0.191490099998191, 0.2086746001150459]",38.13223910005763,None,38.13223910005763,None,38.13223910005763,None,38.13223910005763,None,38.13223910005763,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,94,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004595800070092082, 0.015334099996834993, 0.04110480006784201, 0.058614800218492746, 0.0757418000139296, 0.091923100175336, 0.10860310005955398, 0.12538580014370382, 0.14190390007570386, 0.15857250010594726, 0.17514800000935793, 0.19197380007244647]",38.347883499925956,None,38.347883499925956,None,38.347883499925956,None,38.347883499925956,None,38.347883499925956,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,95,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007026000181213021, 0.017777200089767575, 0.042132999980822206, 0.059628000017255545, 0.07673990004695952, 0.09300780016928911, 0.10967280017212033, 0.1263320001307875, 0.142966500017792, 0.15964119997806847, 0.1762182000093162, 0.19296939997002482]",38.548885399941355,None,38.548885399941355,None,38.548885399941355,None,38.548885399941355,None,38.548885399941355,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,96,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006159099983051419, 0.017767899902537465, 0.04228029982186854, 0.059706199914216995, 0.07705149985849857, 0.09305469994433224, 0.1097766999155283, 0.12643269984982908, 0.14314169995486736, 0.1600360998418182, 0.17639749986119568, 0.193102499935776, 0.2105392999947071]",38.748714399989694,None,38.748714399989694,None,38.748714399989694,None,38.748714399989694,None,38.748714399989694,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
3,3,1,,,,,,,,,0,0,0,0,,,,,38.95956370001659,None,39.2093875000719,None,,,,,,,,,"[1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.003959099994972348, 0.01507209986448288, 0.03382589993998408, 0.05097129987552762]",40.22101960005239,None,40.22101960005239,None,40.22101960005239,None,40.22101960005239,None,40.22101960005239,None,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
3,3,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0050969000440090895, 0.016544600017368793, 0.04049329995177686, 0.05797090008854866, 0.07464240002445877, 0.09131800010800362, 0.10800020000897348, 0.12459539994597435, 0.14128510002046824, 0.15794129995629191, 0.17462579999119043, 0.19132019998505712, 0.2079282000195235, 0.2245817999355495, 0.2412207000888884, 0.25790690002031624]",40.28237639996223,None,40.28237639996223,None,40.28237639996223,None,40.28237639996223,None,40.28237639996223,None,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
3,3,3,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004291999852284789, 0.01595809985883534, 0.026892999885603786, 0.04304199991747737, 0.06018829997628927, 0.07634119992144406, 0.09298769989982247, 0.10964439995586872, 0.12629399984143674, 0.1429915998596698, 0.15962979989126325, 0.1762868999503553, 0.19287619995884597, 0.20972529985010624, 0.22673480003140867]",40.54691580007784,None,40.54691580007784,None,40.54691580007784,None,40.54691580007784,None,40.54691580007784,None,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
3,3,4,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004385099979117513, 0.0162047001067549, 0.041251800023019314, 0.05911289993673563, 0.07533190003596246, 0.09204469993710518, 0.1086820000782609, 0.12534789997152984, 0.14200660004280508, 0.1583771000150591, 0.1753168001305312, 0.1919249000493437, 0.20915190014056861]",40.78111990005709,None,40.78111990005709,None,40.78111990005709,None,40.78111990005709,None,40.78111990005709,None,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
3,3,5,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004233600106090307, 0.015713500091806054, 0.041068300139158964, 0.05870170006528497, 0.07521279994398355, 0.09184919996187091, 0.10854810010641813, 0.12517530005425215, 0.14180189999751747, 0.15850690007209778, 0.17516360012814403, 0.1918889000080526, 0.2084266000892967, 0.22562699997797608]",40.99737060000189,None,40.99737060000189,None,40.99737060000189,None,40.99737060000189,None,40.99737060000189,None,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
